,#,ra,dec
28398,50.370469,-78.280621,
28399,60.921075,-45.587656,
28400,338.782289,-50.178007,
28401,332.986495,-18.517884,
28402,337.564193,-17.697467,
28403,11.356689,-77.483603,
28404,33.735162,-58.06275,
28405,8.534454,-65.711969,
28406,328.273336,-10.388775,
28407,343.974205,-18.839851,
28408,344.145294,28.610931,
28409,83.711464,24.443262,
28410,12.378013,-77.959671,
28411,11.608977,-29.853058,
28412,357.563524,-22.439361,
28413,24.471292,-12.314824,
28414,70.938331,16.263098,
28415,11.465191,-13.908153,
28416,56.145069,-47.353754,
28417,45.721707,20.922089,
28418,39.797076,-46.919444,
28419,3.960496,-39.516036,
28420,28.940338,10.859735,
28421,32.786064,-23.769037,
28422,332.762303,-61.061812,
28423,333.609118,-35.666232,
28424,353.487636,12.395556,
28425,55.327878,-0.173695,
28426,42.777858,-33.802628,
28427,351.078397,3.964119,
28428,337.544231,-54.315753,
28429,53.139154,-1.617102,
28430,353.570679,-27.433009,
28431,351.404248,-24.238884,
28432,335.535858,-62.823665,
28433,32.816381,-55.909381,
28434,26.499439,-22.712552,
28435,85.317043,5.201405,
28436,24.594029,16.321194,
28437,81.707167,-30.018608,
28438,0.060931,-66.847192,
28439,15.995073,16.076141,
28440,32.750686,23.591599,
28441,65.343459,-29.857801,
28442,59.978616,-12.95453,
28443,313.785944,-5.774168,
28444,351.719178,20.441085,
28445,310.222539,-65.910963,
28446,348.78128,-56.137829,
28447,46.170509,-67.462008,
28448,65.513306,19.835003,
28449,12.937792,-14.671542,
28450,25.319242,15.84136,
28451,64.603411,-14.294835,
28452,9.54486,-55.702666,
28453,33.51925,29.518043,
28454,358.349905,-60.532299,
28455,36.350067,-38.579279,
28456,325.369786,-68.197344,
28457,50.988111,-22.022957,
28458,21.465325,27.956655,
28459,66.42313,-87.368423,
28460,73.135412,-2.892084,
28461,53.463715,-60.404093,
28462,53.295795,-18.860089,
28463,26.075379,-38.201295,
28464,345.460563,-33.866471,
28465,21.268556,-3.74244,
28466,46.090411,-12.160883,
28467,322.635019,-26.094038,
28468,332.312797,-7.14478,
28469,354.215677,1.414559,
28470,37.049744,-49.816951,
28471,312.430514,-36.335554,
28472,44.137265,-56.934994,
28473,37.561977,26.334633,
28474,325.3176,-25.326958,
28475,65.714105,-73.458459,
28476,335.512581,0.858363,
28477,48.397131,-80.806345,
28478,345.087689,23.18227,
28479,71.874708,-17.637382,
28480,342.877802,22.633245,
28481,6.082839,-41.285644,
28482,50.101513,-28.033305,
28483,29.953284,-3.973195,
28484,71.421861,-39.241105,
28485,355.745935,-16.330632,
28486,323.103449,-32.697168,
28487,71.179179,26.239425,
28488,343.811889,-56.203729,
28489,344.85716,5.822224,
28490,18.224813,10.198858,
28491,22.614113,-1.686016,
28492,319.207861,-61.820423,
28493,79.005094,26.989727,
28494,16.839736,-60.72717,
28495,43.096821,-12.781747,
28496,79.708111,-30.226887,
28497,55.680642,-31.57191,
28498,29.635682,6.685684,
28499,33.453338,15.879609,
28500,3.973722,-15.725712,
28501,40.875594,-8.143345,
28502,347.568235,20.923207,
28503,343.496708,-22.014545,
28504,79.504597,25.851876,
28505,341.111385,-51.320648,
28506,340.202912,-57.04059,
28507,357.384889,-8.103144,
28508,72.256257,-58.984784,
28509,314.875963,-6.047504,
28510,356.363595,-54.343438,
28511,76.278295,4.129658,
28512,314.565459,-38.650108,
28513,34.628123,-2.745589,
28514,315.938799,-5.861745,
28515,85.508262,0.641215,
28516,312.045798,-12.176086,
28517,66.948106,-3.861559,
28518,36.932692,-42.134951,
28519,51.631531,29.411306,
28520,57.020394,25.31449,
28521,348.78118,-74.514694,
28522,11.150667,-7.392823,
28523,30.17834,-6.059301,
28524,79.493811,-39.536732,
28525,340.074687,-87.186652,
28526,74.592206,27.678195,
28527,29.894264,10.126893,
28528,312.426316,-70.39236,
28529,341.671359,-50.34296,
28530,335.403849,11.735985,
28531,347.896001,28.770485,
28532,72.882895,-11.461713,
28533,326.273092,-41.284439,
28534,336.619182,12.190954,
28535,333.713392,21.229278,
28536,75.414306,4.016154,
28537,310.501585,-35.728981,
28538,80.35868,-20.721571,
28539,333.522055,-19.012063,
28540,4.048934,23.921286,
28541,342.998932,-38.446956,
28542,343.154337,-46.851185,
28543,41.730148,-20.607136,
28544,323.789235,22.847075,
28545,18.46468,4.468467,
28546,336.862836,-36.413876,
28547,5.020709,-26.228437,
28548,42.136456,-17.897981,
28549,58.642532,-11.837133,
28550,328.965514,-4.811969,
28551,9.932326,-67.131159,
28552,60.818684,2.583513,
28553,355.478485,-8.371119,
28554,65.100259,-35.328999,
28555,59.527668,-30.124648,
28556,343.851927,19.153243,
28557,66.504986,23.391667,
28558,68.976366,-39.117778,
28559,39.637393,-40.10341,
28560,28.911947,-13.814631,
28561,15.393425,-75.484839,
28562,23.554763,-1.567245,
28563,327.622156,-18.558839,
28564,359.78476,-54.830663,
28565,318.892376,16.008039,
28566,77.497356,-44.615603,
28567,68.197699,-46.143482,
28568,65.23336,16.253908,
28569,21.145685,10.915525,
28570,327.494151,-33.995698,
28571,39.110676,-3.503222,
28572,74.59801,12.009064,
28573,23.522239,-85.429086,
28574,341.194703,-45.546872,
28575,17.888482,-1.348844,
28576,73.403713,23.282877,
28577,354.186441,-18.806656,
28578,344.68201,-56.378196,
28579,53.7772,-57.372119,
28580,342.512802,-23.327262,
28581,73.195012,-2.596601,
28582,64.085889,20.822423,
28583,352.934118,-18.477772,
28584,89.333714,-20.973891,
28585,76.52495,-30.571134,
28586,85.455292,-0.882854,
28587,324.173915,16.35001,
28588,71.002802,-76.178695,
28589,341.041797,-16.051388,
28590,326.887164,-65.708482,
28591,51.084097,-24.174199,
28592,34.175235,13.863456,
28593,14.808665,-46.029297,
28594,19.73586,-49.674314,
28595,63.419063,8.580703,
28596,49.604098,25.252384,
28597,328.986195,10.250664,
28598,33.175632,1.218238,
28599,73.569687,-18.965592,
28600,68.243479,-45.834147,
28601,0.334004,22.887427,
28602,56.706406,12.013337,
28603,329.678816,24.652494,
28604,345.493635,12.180698,
28605,38.5936,-40.344551,
28606,17.730971,23.024203,
28607,24.442596,-0.313762,
28608,35.445542,-64.774947,
28609,89.961709,-13.676187,
28610,47.813944,-3.362014,
28611,37.234739,-41.621418,
28612,22.414565,9.468829,
28613,81.903839,-39.642299,
28614,52.887172,-59.282576,
28615,21.951529,-56.535737,
28616,24.060999,-60.593069,
28617,78.134751,-10.260953,
28618,327.572402,16.166305,
28619,53.768019,-5.010439,
28620,335.515353,1.3717,
28621,58.304235,5.819316,
28622,321.070708,-25.902379,
28623,6.241945,-34.558792,
28624,47.984001,4.880208,
28625,339.987635,-32.419495,
28626,2.141966,25.386591,
28627,322.079531,17.949558,
28628,4.469232,-37.037792,
28629,77.962188,-33.562455,
28630,57.884439,17.994004,
28631,29.912855,-21.934666,
28632,325.898679,-23.924472,
28633,18.880403,-35.250172,
28634,330.742548,-29.14998,
28635,321.911089,8.886224,
28636,321.116122,11.079678,
28637,40.142353,-69.267909,
28638,75.584665,-86.443496,
28639,325.740419,-6.588808,
28640,349.823833,8.888002,
28641,23.219227,-56.01771,
28642,340.376566,-61.55438,
28643,88.776877,14.308878,
28644,320.698895,-66.58458,
28645,29.644061,0.962321,
28646,318.765711,5.454977,
28647,71.870524,-34.958897,
28648,11.897438,-40.752449,
28649,333.476374,26.321666,
28650,11.004918,-34.404871,
28651,318.278056,-15.817775,
28652,21.691681,-0.345074,
28653,17.357223,19.234251,
28654,13.245358,-61.722947,
28655,28.737378,-4.66846,
28656,36.220551,-3.703342,
28657,71.635216,0.342145,
28658,15.764481,20.242927,
28659,37.934438,12.119009,
28660,358.808165,-48.109915,
28661,20.603547,28.479479,
28662,9.311439,-37.270673,
28663,8.339577,-29.625812,
28664,78.534878,-7.748242,
28665,65.597,-32.968561,
28666,49.03894,2.13833,
28667,10.077291,-34.741981,
28668,31.384881,9.656496,
28669,66.257368,-55.527852,
28670,1.660395,-13.646644,
28671,356.324906,-44.929035,
28672,310.880317,8.106899,
28673,80.340797,-63.848084,
28674,310.666395,28.331616,
28675,81.766907,9.957771,
28676,50.957321,-31.89485,
28677,52.453447,-69.190322,
28678,339.201132,-71.061589,
28679,349.117866,24.655705,
28680,9.300687,15.081789,
28681,43.086864,4.239228,
28682,25.707613,-0.727802,
28683,328.596923,0.338915,
28684,314.19124,22.310423,
28685,349.990484,-28.190347,
28686,85.078837,0.968569,
28687,342.747281,-5.11075,
28688,4.745208,-10.637895,
28689,311.788141,-41.934898,
28690,72.093201,5.107493,
28691,80.709858,-4.405156,
28692,69.912543,-0.017467,
28693,318.58659,-11.004253,
28694,30.46924,-71.153912,
28695,35.523038,-60.451809,
28696,85.927154,-5.095424,
28697,355.544063,3.709392,
28698,14.272629,-17.855375,
28699,68.664773,23.197488,
28700,85.476041,-88.224584,
28701,29.377038,-23.884179,
28702,3.161609,26.947541,
28703,324.463578,15.087093,
28704,352.002115,-24.374416,
28705,14.097022,7.288763,
28706,45.383981,-12.618664,
28707,4.106298,-15.913909,
28708,88.055308,7.409213,
28709,1.579684,21.10636,
28710,14.511281,-11.404091,
28711,11.865361,11.644332,
28712,70.098245,-23.270828,
28713,316.135052,-8.894669,
28714,35.857803,-45.594799,
28715,4.762901,-34.766355,
28716,324.244362,-38.215643,
28717,311.685731,-25.445811,
28718,311.41718,-6.594337,
28719,42.65349,-24.953708,
28720,81.467535,-33.008508,
28721,328.765661,7.369366,
28722,328.589373,16.595822,
28723,330.014963,-12.240823,
28724,347.409288,-33.07969,
28725,354.863285,-3.500557,
28726,314.612343,-0.249889,
28727,318.247472,-17.900875,
28728,312.09623,-3.918659,
28729,337.899382,-17.469959,
28730,40.106749,-8.664145,
28731,67.421771,-17.628214,
28732,78.324411,-17.538938,
28733,54.398148,-46.96514,
28734,32.922262,1.542232,
28735,316.896957,14.341658,
28736,71.855834,-2.25353,
28737,314.612828,29.259108,
28738,31.704298,-16.223382,
28739,41.797413,-55.198441,
28740,83.576323,-60.214333,
28741,58.345947,-8.465533,
28742,54.481043,27.185271,
28743,27.259154,-5.101416,
28744,310.799635,19.911481,
28745,345.160051,-6.34722,
28746,0.009366,-31.486019,
28747,20.938862,12.017794,
28748,77.250209,13.553036,
28749,82.464776,-33.800662,
28750,346.826129,7.688371,
28751,12.040792,18.675505,
28752,345.249728,7.979309,
28753,349.239645,19.350005,
28754,13.440579,-27.476548,
28755,68.452486,-28.583049,
28756,65.485759,-61.602034,
28757,331.719462,-65.241193,
28758,19.649314,-9.352614,
28759,31.832698,10.382228,
28760,34.397067,-22.851529,
28761,311.263005,16.258148,
28762,10.479295,-0.821732,
28763,359.041847,-43.954681,
28764,337.75678,20.485296,
28765,35.117064,-33.845054,
28766,65.201395,10.069477,
28767,357.259264,14.327377,
28768,349.295904,14.191476,
28769,23.242353,-9.163658,
28770,83.554092,-40.837481,
28771,25.217393,10.217147,
28772,28.38512,28.739948,
28773,4.471761,-27.050296,
28774,18.692292,-50.468832,
28775,348.39251,-32.755321,
28776,24.066024,15.257883,
28777,357.084075,-26.266897,
28778,317.039585,-43.975364,
28779,43.577616,-68.155328,
28780,324.993124,7.51753,
28781,352.520952,-72.731509,
28782,63.5808,27.559461,
28783,1.214469,-17.235567,
28784,358.938723,-33.850402,
28785,34.90878,-7.833653,
28786,66.089614,-20.26697,
28787,50.855513,4.895296,
28788,47.910811,0.918796,
28789,8.825733,-29.18429,
28790,69.753146,-0.920207,
28791,58.574623,-28.280859,
28792,322.363464,-28.428187,
28793,47.193029,-24.008474,
28794,27.275366,-34.008609,
28795,40.675284,-46.33202,
28796,74.471795,-49.332916,
28797,55.050832,-5.123325,
28798,54.892054,-54.159821,
28799,74.19786,-5.106711,
28800,328.217758,-54.828231,
28801,83.971689,-5.411565,
28802,335.5561,18.897527,
28803,57.021909,-42.922205,
28804,314.318694,15.815038,
28805,57.61854,-64.111374,
28806,53.181932,27.348557,
28807,48.080136,-40.787141,
28808,332.595005,-40.301428,
28809,25.91183,-49.171996,
28810,46.623665,-47.72878,
28811,335.841674,-12.493525,
28812,28.05393,-27.811463,
28813,19.581108,-29.879538,
28814,34.446801,-27.354719,
28815,331.860173,-69.543396,
28816,25.102112,26.171545,
28817,71.885724,-20.071308,
28818,48.288148,-23.825122,
28819,16.000088,-22.869076,
28820,328.632099,19.16832,
28821,359.29528,10.797028,
28822,339.763685,2.914753,
28823,61.843271,-23.421482,
28824,357.829158,-81.75498,
28825,351.349896,-21.632422,
28826,28.869126,8.772063,
28827,26.01894,-74.32716,
28828,346.524806,16.556064,
28829,57.402754,-37.18841,
28830,61.399789,27.044772,
28831,14.530539,-20.228432,
28832,343.937337,-75.868659,
28833,337.475152,-7.059923,
28834,325.409772,-51.669936,
28835,9.375383,-13.2465,
28836,74.770504,-12.803885,
28837,54.868416,-25.252504,
28838,353.118957,1.41601,
28839,45.189994,-37.91049,
28840,38.382231,-3.215852,
28841,88.476514,-34.989436,
28842,88.220165,-77.970563,
28843,44.298087,-55.711241,
28844,21.675211,-34.073948,
28845,321.462447,-43.737389,
28846,359.742682,-49.387381,
28847,333.119912,-21.244406,
28848,334.063678,-2.024982,
28849,65.573572,-17.110752,
28850,311.466008,-44.699857,
28851,355.874753,-72.63472,
28852,48.008768,-45.916196,
28853,353.459082,-20.733436,
28854,61.145369,16.524217,
28855,35.452836,-46.434658,
28856,323.665717,-41.634075,
28857,75.723455,-16.963574,
28858,84.850895,-2.509115,
28859,329.842281,-30.375178,
28860,323.79175,-30.265841,
28861,7.783428,-19.65601,
28862,66.134127,-16.867549,
28863,42.310399,-13.700245,
28864,83.559727,-75.541202,
28865,350.636533,15.808714,
28866,52.805073,-21.295369,
28867,42.803764,-22.219727,
28868,56.643663,3.926943,
28869,80.157655,-5.030791,
28870,70.983371,-13.632051,
28871,87.00705,-0.728466,
28872,19.9818,-13.868946,
28873,31.765841,-72.379378,
28874,63.229115,-44.942902,
28875,39.468282,8.23361,
28876,359.906945,6.280235,
28877,21.702955,-53.36477,
28878,10.198678,-39.349118,
28879,21.152436,4.328792,
28880,89.006543,-0.156455,
28881,74.043813,7.063711,
28882,343.265283,3.512145,
28883,40.821534,13.763435,
28884,17.654351,-6.156236,
28885,29.981957,-37.442187,
28886,339.647413,-13.240792,
28887,356.980443,4.602926,
28888,320.808006,-67.171201,
28889,81.898491,-35.184633,
28890,19.398903,-54.00205,
28891,71.231199,-10.650465,
28892,70.012652,-27.664769,
28893,21.159491,7.690929,
28894,36.84474,-17.207267,
28895,16.683967,-55.999293,
28896,17.36521,-84.441244,
28897,358.347082,11.997883,
28898,314.375287,25.140094,
28899,74.114648,-8.88065,
28900,56.557465,-0.792045,
28901,60.438425,21.17545,
28902,320.818161,-32.305156,
28903,47.40387,25.245448,
28904,336.983864,8.639485,
28905,33.348356,-61.45848,
28906,73.980911,10.328109,
28907,51.453319,-42.880373,
28908,47.56828,-3.184487,
28909,41.263483,-27.7429,
28910,28.515446,-45.828041,
28911,47.445572,2.165513,
28912,6.25174,-30.148708,
28913,316.74639,19.645367,
28914,358.507187,-4.823909,
28915,324.667429,-6.410448,
28916,317.33983,25.318907,
28917,320.406884,8.361824,
28918,66.148408,-69.080074,
28919,17.409108,21.132189,
28920,5.575785,6.357449,
28921,344.381322,-31.230757,
28922,346.451004,11.733177,
28923,13.664683,-10.304072,
28924,325.405215,15.749104,
28925,78.02412,-31.862083,
28926,12.751584,-3.674273,
28927,8.800714,-59.466674,
28928,333.842039,25.023162,
28929,46.475522,-0.913991,
28930,32.473793,-48.878617,
28931,326.250314,-25.998983,
28932,6.505852,23.965572,
28933,333.294131,19.758445,
28934,44.160506,-5.272461,
28935,60.810627,-53.782272,
28936,333.26616,-0.246699,
28937,351.428596,-50.680959,
28938,358.517288,-7.003782,
28939,340.475875,-28.345761,
28940,319.161211,-26.120674,
28941,43.917056,-54.282848,
28942,24.232848,-37.748038,
28943,58.642739,9.730489,
28944,331.298086,29.399412,
28945,318.374041,-29.548922,
28946,85.370823,-4.763962,
28947,43.402571,-46.066232,
28948,73.723785,-60.23503,
28949,70.575626,-30.525761,
28950,13.411294,-56.186118,
28951,341.572964,4.447135,
28952,313.657867,-27.652675,
28953,357.732862,20.866375,
28954,349.140878,-77.370737,
28955,348.238127,25.583486,
28956,65.132742,15.928134,
28957,26.408291,28.985106,
28958,353.045971,4.507508,
28959,337.772112,-36.21867,
28960,25.947077,-56.904177,
28961,50.820932,0.639983,
28962,78.376082,-30.514513,
28963,346.368121,-10.936647,
28964,50.73443,-22.182995,
28965,352.97256,24.138418,
28966,7.049729,-20.608976,
28967,86.011709,-26.051841,
28968,21.365617,26.772605,
28969,344.268939,-75.910748,
28970,29.101593,23.136419,
28971,46.889522,-9.076276,
28972,41.231511,-9.541124,
28973,328.543876,-10.964452,
28974,65.563568,2.861528,
28975,23.064345,18.433108,
28976,344.197996,-10.066465,
28977,13.131266,-26.001229,
28978,70.295124,-51.66797,
28979,48.650367,-39.057723,
28980,75.153302,-20.728434,
28981,314.738308,-36.143398,
28982,14.027184,-17.800417,
28983,40.647501,19.074146,
28984,38.668016,-64.573151,
28985,76.314265,22.366408,
28986,47.022426,-31.72134,
28987,10.351493,-64.912371,
28988,322.216606,-62.505097,
28989,329.580783,-16.824432,
28990,340.49603,-27.894783,
28991,25.585314,29.307599,
28992,29.836363,21.981797,
28993,342.26502,-20.302587,
28994,326.726412,-50.257386,
28995,16.450889,-33.227979,
28996,55.979414,-10.695678,
28997,43.013971,-0.923498,
28998,333.477923,14.806028,
28999,356.159072,27.380834,
29000,80.928159,-29.802086,
29001,58.076151,-21.393873,
29002,310.44498,-36.229276,
29003,72.299547,-64.733006,
29004,346.360423,5.692132,
29005,357.041749,-2.302174,
29006,334.670822,-37.091729,
29007,324.154197,-50.21015,
29008,28.696004,-18.734721,
29009,23.738434,-46.471882,
29010,38.727638,24.8427,
29011,67.90975,-18.969901,
29012,326.621181,22.062154,
29013,86.394394,20.035785,
29014,7.894466,24.374376,
29015,84.182665,-10.489653,
29016,81.555539,-8.001575,
29017,54.755716,-1.776127,
29018,335.282802,-27.871094,
29019,36.251068,6.323566,
29020,358.553365,-46.719112,
29021,59.491243,-9.288245,
29022,73.466239,-17.981881,
29023,76.760765,19.347379,
29024,61.064452,-14.041324,
29025,311.385571,2.801205,
29026,329.569114,22.866421,
29027,333.777926,1.460381,
29028,83.031409,-17.232481,
29029,8.409671,-16.637747,
29030,24.489984,15.956545,
29031,8.895705,-8.489754,
29032,28.624794,-16.85086,
29033,351.281233,21.321772,
29034,55.508947,10.059736,
29035,328.539951,-14.787838,
29036,39.525948,-32.23782,
29037,46.367671,-39.153995,
29038,337.897404,-10.091488,
29039,12.562373,-3.110159,
29040,10.538236,12.889868,
29041,325.334254,25.367444,
29042,320.749471,4.565485,
29043,73.977059,15.837769,
29044,12.479812,20.827337,
29045,62.299038,14.391803,
29046,77.958778,-20.094174,
29047,357.910756,22.193317,
29048,5.960727,-24.370464,
29049,325.92931,-61.390677,
29050,66.610334,-13.637634,
29051,88.693204,-19.442504,
29052,318.957838,-1.003902,
29053,36.222163,17.341003,
29054,311.756117,-12.776903,
29055,326.712961,19.387202,
29056,329.239147,7.001579,
29057,321.464165,-22.118989,
29058,343.532413,-74.250523,
29059,21.224321,24.489228,
29060,50.241678,13.460845,
29061,6.246923,-28.919644,
29062,49.435917,-79.91416,
29063,47.510218,-37.980457,
29064,63.390206,7.643426,
29065,15.292245,-35.846609,
29066,75.507515,-9.932349,
29067,62.206319,-58.29217,
29068,85.693561,-40.300668,
29069,30.734784,-17.223949,
29070,356.211652,23.304586,
29071,359.722627,15.965629,
29072,63.997293,-5.501587,
29073,58.255786,-83.292705,
29074,28.493068,-25.362826,
29075,3.884158,21.368721,
29076,319.07029,2.922327,
29077,5.387291,-68.55892,
